Size-Vector Network.queue0 (#0 - General-0-20240516-22:35:08-4722),
191.971061101046,0
192.400828428993,1
192.400828428993,0
192.500828428993,1
192.500828428993,0
193.042508033183,1
193.042508033183,0
194.263382780769,1
194.263382780769,0
194.685941519459,1
194.685941519459,0
194.785941519459,1
194.785941519459,0
194.885941519459,1
194.885941519459,0
194.985941519459,1
194.985941519459,0
195.085941519459,1
195.085941519459,0
195.275201807456,1
195.275201807456,0
195.402256670969,1
195.402256670969,0
196.147701585301,1
196.147701585301,0
196.247701585301,1
196.247701585301,0
196.854044122419,1
196.854044122419,0
196.991970025567,1
196.991970025567,0
197.140240424898,1
197.140240424898,0
197.240240424898,1
197.240240424898,0
197.540281877368,1
197.540281877368,0
198.012964165976,1
198.012964165976,0
198.351893794439,1
198.351893794439,0
198.451893794439,1
198.451893794439,0
198.551893794439,1
198.551893794439,0
199.25047851487,1
199.25047851487,0
199.35047851487,1
199.35047851487,0
199.45047851487,1
199.45047851487,0
199.55047851487,1
199.55047851487,0
199.65047851487,1
199.65047851487,0
199.773424380654,1
199.773424380654,0
199.873424380654,1
199.873424380654,0
199.973424380654,1
199.973424380654,0
